Position,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63,theta64,theta65
0.463,3.60E-04,3.16E-04,1.73E-04,5.50E-06,-2.42E-04,-6.10E-04,-1.13E-03,-1.86E-03,-2.83E-03,-4.11E-03,-5.72E-03,-7.66E-03,-9.86E-03,-1.22E-02,-1.44E-02,-1.60E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02,-1.66E-02
0.465,3.51E-04,3.04E-04,1.57E-04,-1.50E-05,-2.69E-04,-6.45E-04,-1.18E-03,-1.91E-03,-2.90E-03,-4.20E-03,-5.82E-03,-7.76E-03,-9.97E-03,-1.23E-02,-1.44E-02,-1.60E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02
0.467,3.43E-04,2.92E-04,1.42E-04,-3.60E-05,-2.97E-04,-6.81E-04,-1.23E-03,-1.97E-03,-2.98E-03,-4.28E-03,-5.92E-03,-7.87E-03,-1.01E-02,-1.24E-02,-1.45E-02,-1.60E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02
0.469,3.34E-04,2.80E-04,1.26E-04,-5.73E-05,-3.25E-04,-7.18E-04,-1.27E-03,-2.03E-03,-3.05E-03,-4.37E-03,-6.02E-03,-7.98E-03,-1.02E-02,-1.25E-02,-1.46E-02,-1.61E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02,-1.65E-02
0.471,3.24E-04,2.67E-04,1.10E-04,-7.90E-05,-3.54E-04,-7.56E-04,-1.32E-03,-2.09E-03,-3.13E-03,-4.46E-03,-6.12E-03,-8.09E-03,-1.03E-02,-1.26E-02,-1.46E-02,-1.61E-02,-1.65E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02
0.473,3.14E-04,2.54E-04,9.27E-05,-1.01E-04,-3.83E-04,-7.94E-04,-1.37E-03,-2.15E-03,-3.20E-03,-4.55E-03,-6.22E-03,-8.20E-03,-1.04E-02,-1.27E-02,-1.47E-02,-1.61E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02
0.475,3.04E-04,2.40E-04,7.53E-05,-1.24E-04,-4.13E-04,-8.33E-04,-1.42E-03,-2.22E-03,-3.28E-03,-4.64E-03,-6.32E-03,-8.31E-03,-1.05E-02,-1.28E-02,-1.48E-02,-1.61E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02,-1.64E-02
0.477,2.94E-04,2.27E-04,5.78E-05,-1.47E-04,-4.44E-04,-8.72E-04,-1.47E-03,-2.28E-03,-3.35E-03,-4.73E-03,-6.43E-03,-8.42E-03,-1.06E-02,-1.29E-02,-1.48E-02,-1.61E-02,-1.64E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02
0.479,2.84E-04,2.13E-04,4.00E-05,-1.71E-04,-4.74E-04,-9.13E-04,-1.52E-03,-2.35E-03,-3.43E-03,-4.82E-03,-6.53E-03,-8.53E-03,-1.07E-02,-1.29E-02,-1.49E-02,-1.62E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02
0.481,2.73E-04,1.98E-04,2.15E-05,-1.95E-04,-5.07E-04,-9.54E-04,-1.57E-03,-2.41E-03,-3.51E-03,-4.91E-03,-6.63E-03,-8.64E-03,-1.08E-02,-1.30E-02,-1.49E-02,-1.62E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02,-1.63E-02
0.483,2.62E-04,1.84E-04,2.50E-06,-2.20E-04,-5.39E-04,-9.96E-04,-1.63E-03,-2.48E-03,-3.59E-03,-5.01E-03,-6.74E-03,-8.75E-03,-1.09E-02,-1.31E-02,-1.50E-02,-1.62E-02,-1.63E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02
0.485,2.51E-04,1.69E-04,-1.65E-05,-2.45E-04,-5.72E-04,-1.04E-03,-1.68E-03,-2.54E-03,-3.67E-03,-5.10E-03,-6.84E-03,-8.86E-03,-1.10E-02,-1.32E-02,-1.51E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02,-1.62E-02
0.487,2.39E-04,1.53E-04,-3.62E-05,-2.71E-04,-6.06E-04,-1.08E-03,-1.74E-03,-2.61E-03,-3.76E-03,-5.20E-03,-6.95E-03,-8.97E-03,-1.11E-02,-1.33E-02,-1.51E-02,-1.62E-02,-1.62E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02
0.489,2.28E-04,1.37E-04,-5.67E-05,-2.97E-04,-6.40E-04,-1.13E-03,-1.79E-03,-2.68E-03,-3.84E-03,-5.30E-03,-7.06E-03,-9.08E-03,-1.13E-02,-1.34E-02,-1.52E-02,-1.62E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02,-1.61E-02
0.491,2.15E-04,1.21E-04,-7.73E-05,-3.24E-04,-6.76E-04,-1.17E-03,-1.85E-03,-2.75E-03,-3.92E-03,-5.39E-03,-7.17E-03,-9.19E-03,-1.14E-02,-1.35E-02,-1.52E-02,-1.62E-02,-1.61E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02
0.493,2.03E-04,1.05E-04,-9.80E-05,-3.52E-04,-7.11E-04,-1.22E-03,-1.91E-03,-2.82E-03,-4.01E-03,-5.49E-03,-7.27E-03,-9.30E-03,-1.15E-02,-1.36E-02,-1.53E-02,-1.62E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02,-1.60E-02
0.495,1.90E-04,8.80E-05,-1.20E-04,-3.80E-04,-7.47E-04,-1.26E-03,-1.97E-03,-2.89E-03,-4.09E-03,-5.59E-03,-7.38E-03,-9.41E-03,-1.16E-02,-1.36E-02,-1.53E-02,-1.62E-02,-1.60E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02
0.497,1.77E-04,7.10E-05,-1.42E-04,-4.09E-04,-7.85E-04,-1.31E-03,-2.03E-03,-2.97E-03,-4.18E-03,-5.69E-03,-7.49E-03,-9.53E-03,-1.17E-02,-1.37E-02,-1.54E-02,-1.62E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02,-1.59E-02
0.499,1.64E-04,5.32E-05,-1.65E-04,-4.38E-04,-8.23E-04,-1.36E-03,-2.09E-03,-3.04E-03,-4.27E-03,-5.79E-03,-7.60E-03,-9.64E-03,-1.18E-02,-1.38E-02,-1.54E-02,-1.62E-02,-1.59E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02
0.501,1.50E-04,3.50E-05,-1.87E-04,-4.69E-04,-8.62E-04,-1.41E-03,-2.15E-03,-3.12E-03,-4.36E-03,-5.89E-03,-7.71E-03,-9.75E-03,-1.19E-02,-1.39E-02,-1.54E-02,-1.62E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02,-1.58E-02
0.503,1.36E-04,1.65E-05,-2.11E-04,-4.99E-04,-9.01E-04,-1.46E-03,-2.21E-03,-3.19E-03,-4.45E-03,-6.00E-03,-7.82E-03,-9.86E-03,-1.20E-02,-1.40E-02,-1.55E-02,-1.62E-02,-1.58E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02
0.505,1.22E-04,-2.25E-06,-2.35E-04,-5.30E-04,-9.41E-04,-1.51E-03,-2.27E-03,-3.27E-03,-4.54E-03,-6.10E-03,-7.93E-03,-9.97E-03,-1.21E-02,-1.40E-02,-1.55E-02,-1.62E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02,-1.57E-02
0.507,1.07E-04,-2.15E-05,-2.60E-04,-5.62E-04,-9.82E-04,-1.56E-03,-2.34E-03,-3.35E-03,-4.63E-03,-6.20E-03,-8.05E-03,-1.01E-02,-1.22E-02,-1.41E-02,-1.56E-02,-1.62E-02,-1.57E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02,-1.56E-02
0.509,9.20E-05,-4.15E-05,-2.85E-04,-5.95E-04,-1.02E-03,-1.61E-03,-2.40E-03,-3.43E-03,-4.72E-03,-6.31E-03,-8.16E-03,-1.02E-02,-1.23E-02,-1.42E-02,-1.56E-02,-1.62E-02,-1.56E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02
0.511,7.65E-05,-6.17E-05,-3.11E-04,-6.28E-04,-1.07E-03,-1.67E-03,-2.47E-03,-3.51E-03,-4.82E-03,-6.41E-03,-8.27E-03,-1.03E-02,-1.24E-02,-1.43E-02,-1.56E-02,-1.62E-02,-1.56E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02,-1.55E-02
0.513,6.07E-05,-8.22E-05,-3.37E-04,-6.62E-04,-1.11E-03,-1.72E-03,-2.54E-03,-3.59E-03,-4.91E-03,-6.52E-03,-8.38E-03,-1.04E-02,-1.25E-02,-1.43E-02,-1.57E-02,-1.62E-02,-1.55E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02,-1.54E-02
